Time,EMG_value,Yaw,Roll,Pitch
0,35,119.18,-95.11,135.79
100,64,120.32,-94.54,135.22
200,18,120.32,-94.54,135.79
300,21,121.47,-93.97,135.22
400,16,121.47,-93.97,135.22
500,21,121.47,-93.97,135.22
600,31,123.19,-93.39,135.79
700,62,123.19,-93.39,135.79
800,36,123.19,-93.39,135.79
900,118,123.19,-92.82,135.79
1000,12,123.19,-92.82,135.79
1100,34,124.33,-92.25,135.22
1200,19,124.33,-92.25,135.22
1300,21,124.33,-91.67,135.22
1400,46,124.33,-91.67,135.22
1500,38,124.9,-91.67,135.22
1600,24,126.05,-91.1,135.22
1700,144,126.05,-90.53,135.79
1800,13,127.77,-89.95,136.36
1900,44,127.77,-89.95,136.36
2000,49,127.2,-90.53,135.22
2100,10,126.62,-90.53,134.07
2200,31,127.77,-90.53,134.07
2300,63,128.34,-91.67,137.51
2400,69,150.69,-71.62,158.14
2500,57,-97.98,38.39,152.98
2600,249,-68.75,59.59,107.72
2700,956,-57.3,63.03,80.79
2800,823,-50.42,64.17,75.63
2900,611,-50.42,67.04,75.06
3000,1187,-52.14,65.32,84.8
3100,350,-56.15,65.32,98.55
3200,144,-71.62,57.3,134.65
3300,303,-87.66,44.12,151.83
3400,827,130.06,-93.97,139.8
3500,273,127.77,-92.82,132.93
3600,123,127.2,-92.25,130.06
3700,68,126.62,-92.82,127.77
3800,102,127.77,-91.1,128.34
3900,105,127.77,-91.67,128.34
4000,11,128.92,-91.67,128.34
4100,44,128.92,-91.67,128.92
4200,81,128.92,-92.25,128.92
4300,24,130.06,-91.67,128.92
4400,23,130.06,-91.67,128.92
4500,74,130.63,-93.39,130.63
4600,93,139.8,-85.94,146.68
4700,93,139.8,-85.94,146.68
4800,23,-64.74,58.44,116.31
4900,642,-43.54,62.45,67.04
5000,642,-43.54,62.45,67.04
5100,304,-38.39,61.88,67.04
5200,517,-41.25,63.03,75.06
5300,467,-44.69,61.88,85.94
5400,33,-57.3,58.44,119.18
5500,68,-80.79,41.25,151.26
5600,121,158.71,-71.05,155.27
5700,133,132.35,-92.82,126.05
5800,83,128.92,-96.26,118.03
5900,42,128.92,-96.26,119.18
6000,203,132.93,-94.54,122.61
6100,62,132.93,-93.97,123.76
6200,35,133.5,-94.54,122.61
6300,23,133.5,-94.54,122.61
6400,93,134.65,-95.11,124.33
6500,138,134.65,-95.11,124.33
6600,49,135.79,-95.11,124.9
6700,80,135.79,-94.54,125.48
6800,98,138.08,-94.54,131.78
6900,112,148.4,-86.52,145.53
7000,113,-85.37,34.38,151.83
7100,97,-52.71,56.15,95.68
7200,356,-44.12,56.15,75.06
7300,220,-41.83,54.43,72.77
7400,257,-41.25,54.43,79.64
7500,217,-44.69,55.58,87.66
7600,19,-57.3,53.86,124.33
7700,39,-77.92,37.24,153.55
7800,60,-163.29,-45.26,168.45
7900,157,139.23,-96.83,134.07
8000,670,136.36,-100.84,127.2
8100,39,134.07,-100.84,122.61
8200,102,136.36,-100.84,124.9
8300,123,135.79,-101.41,125.48
8400,82,136.36,-101.41,125.48
8500,51,136.36,-100.84,125.48
8600,75,136.36,-101.41,125.48
8700,144,136.36,-101.41,125.48
8800,65,136.36,-100.84,127.2
8900,36,137.51,-100.84,131.78
9000,23,140.95,-98.55,142.09
9100,120,-124.33,-2.86,166.73
9200,58,-84.8,36.1,146.68
9300,5408,-68.18,46.41,104.28
9400,523,-62.45,45.84,96.26
9500,1109,-61.88,45.84,101.99
9600,104,-61.31,48.13,114.02
9700,251,-66.46,44.12,142.67
9800,118,-111.15,0.57,169.02
9900,28,-146.1,-33.8,170.17
10000,93,144.39,-101.41,141.52
10100,100,139.23,-106.0,128.92
10200,20,136.94,-107.72,122.04
10300,44,135.79,-108.29,120.89
10400,68,135.79,-108.29,122.04
10500,44,135.22,-108.29,123.76
10600,43,136.36,-108.29,126.62
10700,144,136.36,-108.86,127.2
10800,267,136.36,-108.86,128.34
10900,79,137.51,-108.29,130.06
11000,50,138.08,-107.14,133.5
11100,35,144.96,-100.84,148.97
11200,31,155.84,-89.95,162.15
11300,40,-76.78,36.67,159.86
11400,17,-53.86,53.29,112.87
11500,444,-44.12,58.44,89.38
11600,194,-42.4,57.87,91.1
11700,253,-41.83,58.44,91.67
11800,975,-41.25,59.59,93.39
11900,271,-44.69,58.44,113.45
12000,234,-55.58,50.42,146.68
12100,35,-178.76,-68.18,171.89
12200,138,150.11,-97.4,156.42
12300,321,138.08,-106.0,130.63
12400,174,135.79,-107.72,120.32
12500,59,134.65,-108.29,119.75
12600,178,135.22,-107.72,121.47
12700,55,135.22,-108.29,123.19
12800,104,135.22,-108.29,123.76
12900,24,136.36,-108.29,124.33
13000,45,136.36,-108.86,124.33
13100,31,137.51,-108.86,124.9
13200,149,136.94,-109.43,128.92
13300,43,140.37,-110.01,162.72
13400,124,139.8,-110.01,166.73
13500,30,-44.69,60.73,125.48
13600,36,-37.24,61.88,91.67
13700,984,-33.8,61.31,79.07
13800,83,-34.95,61.88,80.21
13900,158,-37.24,60.73,93.97
14000,385,-42.97,59.01,116.88
14100,94,-47.56,56.15,139.8
14200,785,-118.03,-12.03,175.33
14300,213,150.11,-102.56,165.01
14400,163,140.37,-110.01,140.37
14500,410,138.08,-110.58,132.35
14600,410,138.08,-110.58,132.35
14700,103,136.94,-110.58,127.2
14800,75,136.94,-111.15,128.34
14900,153,138.08,-111.15,128.92
15000,131,138.08,-111.15,128.92
15100,198,138.08,-111.73,127.77
15200,145,137.51,-112.3,127.77
15300,344,138.08,-113.45,133.5
15400,221,139.8,-114.59,158.14
15500,35,-40.68,61.31,150.69
15600,31,-38.96,59.59,116.88
15700,647,-35.52,60.16,88.81
15800,87,-31.51,60.16,76.2
15900,187,-29.79,60.73,79.64
16000,373,-29.79,61.31,83.08
16100,376,-31.51,60.73,89.38
16200,232,-35.52,60.16,102.56
16300,523,-39.53,59.59,116.88
16400,56,-57.87,45.84,163.29
16500,444,162.15,-91.67,167.3
16600,87,143.24,-109.43,135.79
16700,310,140.37,-110.58,124.33
16800,374,140.37,-111.15,121.47
16900,182,140.37,-110.58,123.19
17000,55,140.37,-110.58,124.9
17100,186,141.52,-110.58,124.9
17200,227,141.52,-111.15,124.9
17300,209,141.52,-111.73,124.33
17400,230,141.52,-111.15,124.33
17500,104,140.95,-111.73,124.33
17600,226,142.09,-112.3,140.95
17700,121,155.84,-98.55,173.61
17800,93,-39.53,58.44,139.23
17900,52,-33.8,58.44,109.43
18000,633,-26.36,57.87,78.5
18100,68,-20.63,59.59,73.91
18200,335,-20.63,59.01,76.2
18300,1098,-21.77,60.16,76.78
18400,627,-24.64,60.16,86.52
18500,516,-28.07,60.16,96.26
18600,328,-36.1,57.87,122.61
18700,49,-41.83,54.43,143.81
18800,49,-41.83,54.43,143.81
18900,182,146.1,-111.15,135.79
19000,240,143.81,-112.87,121.47
19100,54,142.67,-111.73,119.18
19200,112,143.81,-111.15,121.47
19300,115,143.81,-111.15,122.61
19400,62,143.81,-111.73,123.19
19500,77,144.39,-111.73,123.19
19600,24,144.39,-112.3,123.76
19700,31,144.39,-112.3,123.76
19800,47,144.39,-112.3,123.76
19900,113,144.39,-112.3,123.76
20000,300,144.96,-111.15,124.33
20100,159,144.96,-110.01,130.63
20200,66,-59.59,45.84,174.18
20300,66,-36.67,64.74,134.07
20400,21,-34.38,64.74,120.32
20500,123,-22.92,64.17,81.36
20600,89,-20.05,64.17,81.93
20700,68,-20.05,64.17,81.93
20800,275,-22.35,64.17,88.24
20900,359,-26.36,63.03,105.42
21000,115,-31.51,60.73,133.5
21100,40,-34.38,59.01,141.52
21200,46,-50.99,45.26,171.89
21300,155,154.13,-105.42,149.54
21400,160,148.97,-111.15,129.49
21500,33,148.97,-112.3,120.89
21600,54,148.97,-110.58,122.04
21700,46,149.54,-110.58,124.33
21800,63,149.54,-110.58,126.05
21900,55,150.69,-110.58,126.05
22000,16,150.69,-111.15,124.9
22100,90,150.11,-111.15,125.48
22200,133,150.11,-114.02,134.65
22300,21,150.11,-114.59,142.67
22400,35,-19.48,75.06,169.02
22500,29,-28.07,64.17,123.19
22600,57,-28.07,63.03,108.86
22700,21,-21.77,65.89,90.53
22800,93,-17.19,68.75,84.8
22900,1826,-17.19,68.75,86.52
23000,1070,-18.33,67.61,88.81
23100,355,-24.06,65.32,104.28
23200,29,-29.79,63.03,134.07
23300,261,-39.53,53.86,163.29
23400,269,161.57,-104.28,169.6
23500,310,150.11,-118.6,134.65
23600,332,148.97,-119.18,123.19
23700,72,148.4,-118.03,119.18
23800,146,148.4,-118.03,119.18
23900,34,148.97,-117.46,121.47
24000,183,149.54,-117.46,123.19
24100,148,149.54,-117.46,123.19
24200,35,149.54,-117.46,123.19
24300,49,148.97,-118.6,122.61
24400,139,148.97,-120.32,137.51
24500,69,44.12,135.79,176.47
24600,250,-25.21,62.45,143.24
24700,55,-24.06,60.73,125.48
24800,71,-17.19,59.01,80.79
24900,351,-13.18,59.59,76.78
25000,138,-12.03,59.59,80.21
25100,53,-12.03,59.59,80.21
25200,121,-16.04,59.01,88.24
25300,104,-23.49,57.3,114.59
25400,74,-32.66,52.14,142.67
25500,55,-123.76,-34.38,174.18
25600,55,-123.76,-34.38,174.18
25700,67,155.84,-114.59,120.32
25800,76,153.55,-113.45,116.31
25900,73,154.13,-113.45,116.31
26000,110,154.7,-112.87,118.6
26100,208,155.27,-113.45,119.18
26200,63,154.7,-114.59,119.75
26300,35,154.7,-114.02,120.32
26400,76,155.84,-115.16,120.32
26500,52,155.84,-115.74,120.89
26600,253,155.27,-116.88,124.33
26700,181,146.68,-127.2,158.71
26800,115,-15.47,67.61,152.41
26900,105,-16.04,64.17,131.21
27000,209,-12.61,59.59,89.38
27100,20,-10.31,59.01,81.36
27200,18,-8.02,60.16,80.79
27300,11,-11.46,61.31,87.66
27400,147,-14.32,62.45,97.4
27500,147,-14.32,62.45,97.4
27600,40,-22.92,63.03,155.27
27700,42,-90.53,-2.29,176.47
27800,444,155.27,-115.16,142.09
27900,264,154.13,-116.88,124.9
28000,299,154.7,-114.59,117.46
28100,549,154.7,-114.02,116.88
28200,289,154.7,-114.59,118.6
28300,31,155.84,-114.02,119.75
28400,79,155.84,-114.59,119.18
28500,124,155.84,-115.16,119.75
28600,152,155.84,-115.74,119.75
28700,111,154.7,-120.32,127.77
28800,50,122.04,-151.26,174.75
28900,166,-17.19,68.18,142.09
29000,40,-18.91,64.74,110.01
29100,62,-17.76,65.32,90.53
29200,106,-10.31,65.89,75.63
29300,86,-10.31,66.46,79.07
29400,238,-13.75,65.32,96.26
29500,125,-17.76,64.17,126.62
29600,86,-20.05,63.03,152.98
29700,49,153.55,-122.04,175.33
29800,226,156.42,-116.88,142.67
29900,137,155.84,-118.03,122.61
30000,32,155.84,-115.74,117.46
30100,16,155.84,-115.16,118.03
30200,94,155.84,-115.16,119.75
30300,162,155.84,-116.31,120.32
30400,113,156.99,-115.74,121.47
30500,32,156.99,-116.31,120.89
30600,44,156.99,-116.31,120.89
30700,104,156.99,-116.31,120.89
30800,362,155.27,-122.61,131.78
30900,446,144.39,-132.93,166.16
31000,335,-16.62,65.89,133.5
31100,335,-16.62,65.89,133.5
31200,163,-12.03,66.46,78.5
31300,77,-7.45,67.04,76.2
31400,221,-6.3,68.18,77.92
31500,82,-5.73,68.18,77.92
31600,75,-8.59,67.04,85.37
31700,104,-10.31,67.04,92.82
31800,152,-20.63,63.03,140.95
31900,251,-24.06,60.73,149.54
32000,110,163.29,-107.14,142.09
32100,88,162.72,-108.29,138.66
32200,231,158.71,-111.73,116.88
32300,105,159.28,-108.29,114.59
32400,82,159.28,-107.14,116.31
32500,179,160.43,-106.57,117.46
32600,76,160.43,-106.57,116.88
32700,34,160.43,-106.57,116.88
32800,191,160.43,-106.57,119.75
32900,105,161.57,-104.85,138.08
33000,76,160.43,-106.57,153.55
33100,65,-12.03,82.51,153.55
33200,178,-10.31,80.21,103.13
33300,256,-4.01,77.35,73.34
33400,176,-1.15,75.63,76.2
