Time,EMG_value,Yaw,Roll,Pitch
16700,58,-56.72,-65.89,173.03
16800,71,-77.35,-87.66,159.86
16900,106,-85.37,-96.83,143.24
17000,22,-88.24,-100.84,129.49
17100,100,-91.1,-104.28,107.72
17200,160,-91.1,-106.0,91.1
17300,26,-90.53,-106.57,76.2
17400,139,-91.1,-107.72,71.05
17500,41,-91.67,-107.72,71.05
17600,31,-91.67,-107.72,71.05
17700,118,-91.67,-107.14,71.62
17800,226,-91.67,-107.14,71.62
17900,108,-91.67,-107.14,72.19
18000,59,-91.67,-107.14,72.19
18100,190,-92.25,-106.57,72.77
18200,174,-92.82,-106.57,76.2
18300,286,-92.25,-103.71,92.82
18400,219,-91.67,-101.99,121.47
18500,93,-88.24,-99.69,142.09
18600,409,-76.2,-86.52,163.29
18700,260,-67.61,-77.92,168.45
18800,23,-60.73,-71.05,171.89
18900,147,-60.16,-70.47,171.89
19000,152,-56.15,-67.04,173.03
19100,60,-55.58,-66.46,173.03
19200,56,-59.59,-69.9,172.46
19300,49,-65.89,-76.2,169.6
19400,195,-76.78,-87.66,161.57
19500,45,-87.66,-100.27,140.37
19600,88,-90.53,-104.85,123.19
19700,153,-92.25,-106.0,99.69
19800,100,-89.95,-111.73,74.48
19900,85,-89.95,-112.87,69.9
20000,79,-91.1,-112.3,67.61
20100,133,-91.1,-112.3,68.18
20200,181,-91.1,-112.3,68.75
20300,140,-91.67,-111.15,68.75
20400,32,-91.67,-111.15,68.75
20500,67,-91.67,-111.15,69.33
20600,89,-91.67,-111.15,70.47
20700,83,-92.25,-110.01,71.05
20800,77,-91.67,-110.58,71.62
20900,228,-91.67,-110.58,73.34
21000,202,-93.97,-104.85,97.4
21100,113,-92.82,-104.28,121.47
21200,117,-80.21,-91.1,163.29
21300,68,-55.0,-61.88,176.47
21400,30,-91.67,-101.41,163.87
21500,90,-92.25,-104.28,138.66
21600,163,-92.25,-109.43,91.67
21700,365,-89.38,-114.59,65.32
21800,79,-90.53,-112.3,57.87
