Time,EMG_value,Yaw,Roll,Pitch
42200,127,27.5,87.09,71.05
42300,37,16.62,91.1,55.58
42400,94,17.76,90.53,55.58
42500,30,20.63,89.95,57.3
42600,49,22.35,89.95,60.16
42700,28,24.06,89.38,63.6
42800,48,34.38,91.67,77.92
42900,81,44.69,100.27,93.97
43000,9,53.29,108.29,105.42
43100,30,71.62,132.35,124.33
43200,29,86.52,159.28,135.22
43300,29,86.52,159.28,135.22
43400,19,125.48,-146.68,144.96
43500,63,135.22,-131.78,145.53
43600,23,136.94,-127.77,146.68
43700,73,136.94,-126.62,148.4
43800,62,135.22,-128.34,147.25
43900,41,136.94,-127.2,147.82
44000,30,136.94,-127.2,147.25
44100,46,136.94,-127.2,147.25
44200,125,124.33,-152.98,146.68
44300,78,110.01,177.04,142.67
44400,107,85.37,134.65,134.07
44500,15,52.71,93.97,104.28
44600,45,40.68,84.22,84.8
44700,41,30.37,83.65,66.46
44800,119,28.65,84.22,63.6
44900,63,24.06,85.94,56.72
45000,63,24.06,85.94,56.72
45100,105,30.94,84.8,65.32
45200,59,40.11,83.65,76.78
45300,55,58.44,110.01,104.85
45400,79,65.32,123.19,115.74
45500,51,81.93,159.86,135.22
45600,99,107.14,-159.28,144.96
45700,28,123.19,-142.09,144.96
45800,33,127.77,-137.51,144.96
45900,57,129.49,-136.94,145.53
46000,42,129.49,-135.79,146.1
46100,45,129.49,-135.22,146.68
46200,51,129.49,-135.22,146.68
46300,28,129.49,-135.22,146.68
46400,32,129.49,-135.22,146.68
46500,42,131.78,-132.93,147.82
46600,12,131.78,-132.93,147.82
46700,27,131.78,-132.93,147.82
46800,17,131.21,-134.07,148.4
46900,35,131.21,-134.07,148.4
47000,66,131.21,-133.5,148.97
47100,4,131.21,-133.5,148.97
47200,50,131.21,-133.5,148.97
47300,42,131.21,-133.5,148.97
47400,18,132.93,-132.35,148.97
47500,18,132.93,-132.93,149.54
47600,37,132.93,-132.93,149.54
47700,63,132.93,-132.35,150.11
47800,46,132.93,-132.35,150.11
47900,41,132.93,-132.35,150.11
