Time,EMG_value,Yaw,Roll,Pitch
12100,4519,2.86,-123.19,55.58
12200,1931,21.2,-123.19,49.27
12300,1679,36.1,-125.48,45.26
12400,1539,48.13,-127.77,42.4
12500,1762,53.86,-128.92,41.83
12600,2135,55.0,-129.49,41.83
12700,4047,53.86,-128.92,41.83
12800,4290,53.29,-128.34,41.83
12900,2795,50.99,-127.77,41.83
13000,4093,34.95,-129.49,43.54
13100,4448,23.49,-130.06,44.12
13200,2727,-13.18,-134.65,55.0
13300,2792,-20.05,-134.65,59.59
13400,4125,-42.4,-136.36,79.07
13500,1713,-49.27,-132.93,88.24
13600,1900,-49.27,-131.21,91.1
13700,4179,-44.69,-132.93,84.8
13800,2135,-37.82,-131.78,72.77
13900,4814,-26.93,-131.21,63.03
14000,4420,-5.73,-131.21,49.85
14100,2532,17.19,-129.49,42.4
14200,1230,33.8,-131.21,38.96
14300,3211,41.83,-132.93,38.39
14400,3211,41.83,-132.93,38.39
14500,4859,53.86,-133.5,38.96
14600,2702,52.14,-132.93,38.39
14700,2702,52.14,-132.93,38.39
14800,2922,39.53,-132.93,38.96
14900,2687,16.62,-134.07,41.83
15000,4237,-1.72,-134.07,48.13
15100,4859,-16.04,-135.79,57.87
15200,1061,-31.51,-138.08,71.05
15300,2282,-42.4,-137.51,81.93
15400,4203,-45.26,-136.36,90.53
15500,1243,-44.69,-136.94,90.53
15600,4226,-42.4,-137.51,86.52
15700,1767,-32.66,-136.94,74.48
15800,3455,-16.04,-134.07,63.03
15900,855,-7.45,-132.35,58.44
16000,4249,13.75,-129.49,48.7
16100,1715,25.21,-128.92,46.41
16200,2650,49.27,-134.07,41.25
16300,1523,56.72,-137.51,41.25
16400,3689,58.44,-139.23,41.25
16500,1060,58.44,-139.23,40.68
16600,4354,55.58,-137.51,40.68
16700,1775,38.96,-133.5,41.25
16800,4874,30.37,-131.78,41.83
16900,1241,-0.57,-130.06,50.42
17000,1458,-21.77,-130.63,65.89
17100,1458,-21.77,-130.63,65.89
17200,2802,-43.54,-130.06,85.94
17300,4196,-46.41,-129.49,89.38
17400,4814,-43.54,-129.49,87.66
17500,2133,-40.11,-130.06,81.36
17600,4123,-30.37,-130.63,69.9
17700,1066,-15.47,-131.78,57.3
17800,1584,1.72,-134.65,47.56
17900,1663,24.64,-136.36,41.83
18000,2560,38.39,-135.79,41.25
18100,801,55.58,-139.8,39.53
18200,4388,59.59,-140.37,40.68
18300,3775,63.03,-140.95,40.11
18400,2380,64.74,-140.95,40.11
18500,2220,60.16,-139.23,39.53
18600,2630,55.58,-139.23,40.11
18700,3881,24.64,-135.22,41.25
18800,2471,-2.86,-134.07,49.85
18900,3877,-24.06,-131.78,64.74
19000,3877,-24.06,-131.78,64.74
19100,1437,-42.4,-127.2,84.22
19200,3465,-43.54,-127.77,87.66
19300,4773,-42.97,-128.34,86.52
19400,2845,-37.82,-128.92,77.92
19500,4091,-29.22,-128.34,72.19
19600,2380,-24.06,-127.77,69.33
19700,2284,2.86,-132.35,53.29
19800,1812,25.21,-137.51,45.84
19900,2764,43.54,-140.95,42.4
20000,2389,59.01,-144.39,40.68
20100,3086,65.32,-144.96,40.68
20200,2876,67.04,-144.39,40.68
20300,899,66.46,-143.81,40.68
20400,4643,64.74,-142.67,40.68
20500,2368,49.27,-140.95,39.53
20600,2730,28.65,-134.65,40.68
20700,854,8.02,-128.92,44.12
20800,3531,-16.04,-125.48,55.58
20900,1078,-33.23,-120.89,71.62
21000,4353,-40.11,-119.75,80.79
21100,3137,-42.4,-119.75,87.09
21200,1746,-41.83,-120.89,87.09
21300,4148,-36.67,-120.32,82.51
21400,1456,-27.5,-120.32,73.34
21500,4800,-9.74,-122.04,59.59
21600,2696,1.15,-124.9,53.86
21700,4649,24.64,-132.93,45.26
21800,2834,48.13,-142.09,39.53
21900,3996,61.31,-147.25,38.96
22000,4417,68.18,-148.97,38.96
22100,2026,69.33,-149.54,38.96
22200,996,67.61,-147.82,38.96
22300,4178,57.3,-144.96,39.53
22400,2098,53.29,-144.39,39.53
22500,1186,23.49,-137.51,41.25
22600,1186,23.49,-137.51,41.25
22700,3162,-14.9,-129.49,55.58
22800,3454,-36.1,-124.9,69.33
22900,1826,-39.53,-123.19,72.19
23000,1878,-41.83,-120.32,78.5
23100,3494,-41.83,-120.89,77.92
23200,4079,-32.66,-121.47,69.33
23300,4287,-18.33,-122.04,59.01
23400,1649,-1.72,-123.76,50.42
23500,4533,30.94,-134.07,41.83
23600,1493,48.7,-142.09,38.96
23700,2691,65.89,-148.97,38.39
23800,2751,69.33,-150.11,38.96
23900,2123,76.78,-150.11,40.11
24000,2070,75.63,-150.11,39.53
24100,3366,69.33,-146.68,39.53
24200,4439,44.12,-139.23,38.96
24300,1705,19.48,-134.07,40.68
24400,1705,19.48,-134.07,40.68
24500,2749,-24.06,-128.34,60.16
24600,4915,-36.1,-126.05,71.05
24700,1114,-39.53,-123.76,76.78
24800,4532,-39.53,-123.76,76.2
24900,2452,-37.24,-123.76,73.91
25000,4840,-33.23,-124.9,69.33
25100,4253,-8.59,-127.2,53.29
25200,4310,9.74,-130.06,48.13
25300,1296,36.1,-134.07,44.69
25400,4614,55.58,-141.52,42.97
25500,2254,64.74,-144.39,42.4
25600,2701,67.61,-146.1,42.4
25700,2806,68.75,-145.53,42.4
25800,1006,68.18,-144.96,42.4
25900,4056,60.73,-142.67,41.25
26000,1785,46.41,-140.37,40.68
26100,4391,12.03,-135.79,42.4
26200,2170,-9.74,-132.93,49.27
26300,3511,-31.51,-129.49,64.17
26400,1668,-40.11,-127.77,74.48
26500,1721,-42.97,-126.05,81.36
26600,4793,-42.4,-125.48,80.79
26700,2314,-38.96,-126.05,76.2
26800,3775,-27.5,-126.62,64.74
26900,3585,-9.17,-127.2,50.99
27000,2297,11.46,-129.49,43.54
27100,1669,43.54,-138.08,38.39
27200,4850,63.6,-144.96,36.67
27300,2636,77.35,-148.4,36.67
27400,1253,79.07,-148.97,36.67
27500,2625,80.21,-149.54,37.24
27600,1676,76.78,-147.82,36.1
27700,2634,65.89,-146.1,35.52
27800,3076,53.86,-143.81,34.95
27900,2829,8.59,-134.65,38.96
28000,2872,-13.75,-130.63,50.42
28100,1705,-24.64,-130.63,62.45
28200,1048,-37.82,-128.92,75.63
28300,1590,-40.11,-127.77,81.36
28400,2111,-37.82,-127.77,80.21
28500,2741,-31.51,-128.92,73.91
28600,2269,-26.36,-128.34,68.75
28700,4250,-3.44,-129.49,52.71
28800,4042,6.3,-130.63,48.13
28900,4138,37.82,-134.07,41.25
29000,1269,51.57,-138.08,39.53
29100,3933,67.61,-143.81,38.39
29200,4107,72.77,-145.53,38.39
29300,3092,72.77,-145.53,38.39
29400,2608,72.77,-144.96,38.39
29500,3640,68.18,-143.81,37.82
29600,1503,63.03,-144.39,36.67
29700,1889,40.68,-138.08,36.67
29800,3751,1.15,-126.05,42.97
29900,2601,-15.47,-120.89,52.71
30000,3178,-25.21,-120.32,61.31
30100,1657,-37.82,-116.88,75.06
30200,4172,-39.53,-116.31,81.36
30300,4246,-38.96,-118.03,80.21
30400,4750,-32.66,-116.88,72.19
30500,4750,-32.66,-116.88,72.19
30600,2072,-10.31,-118.03,53.29
30700,2559,16.04,-124.9,42.97
30800,793,45.84,-136.94,38.39
30900,3966,59.59,-142.67,37.82
31000,2855,76.78,-148.97,39.53
31100,2649,80.21,-150.11,40.11
31200,3016,80.21,-149.54,40.11
31300,2631,78.5,-148.4,39.53
31400,1183,74.48,-146.68,38.96
31500,2695,56.72,-142.67,37.24
31600,3127,18.33,-134.65,37.24
31700,1925,-4.01,-129.49,42.4
31800,4187,-20.05,-126.62,50.99
31900,3496,-36.1,-124.9,65.32
32000,4795,-40.11,-123.76,74.48
32100,2720,-39.53,-123.19,76.2
32200,2295,-35.52,-123.19,71.62
32300,3011,-27.5,-123.76,60.16
32400,3028,-18.91,-125.48,52.14
32500,4338,5.16,-131.78,40.11
32600,3782,37.82,-141.52,34.38
32700,1723,57.87,-146.1,34.38
32800,1382,76.78,-151.26,36.67
32900,4182,81.36,-152.41,37.82
33000,4684,83.08,-152.98,37.24
33100,2598,81.93,-152.41,37.24
33200,4863,68.18,-151.83,34.38
33300,3408,48.13,-146.68,31.51
33400,4415,22.92,-135.79,33.8
33500,4415,22.92,-135.79,33.8
33600,1781,-26.36,-123.76,61.31
33700,4130,-32.09,-122.04,69.33
33800,2755,-33.8,-120.32,78.5
33900,2755,-33.8,-120.32,78.5
34000,2216,-30.94,-119.75,72.77
34100,3470,-23.49,-119.75,61.88
34200,3434,-8.59,-122.61,49.27
34300,1077,-7.45,-122.61,48.13
34400,4267,33.23,-132.35,38.96
34500,1747,52.71,-139.8,38.39
34600,1613,69.33,-146.68,39.53
34700,4167,78.5,-150.11,41.25
34800,2136,78.5,-150.11,41.25
34900,2467,79.07,-150.11,40.11
35000,4717,73.91,-148.4,38.96
35100,2849,57.3,-143.24,36.1
35200,4140,38.39,-136.94,36.1
35300,4345,7.45,-128.34,40.11
35400,1666,-10.89,-125.48,47.56
35500,4795,-26.93,-124.33,61.31
35600,1792,-37.82,-124.9,77.92
35700,2803,-38.39,-124.33,83.08
35800,1010,-37.82,-123.76,80.21
35900,4556,-34.95,-124.9,73.34
36000,1529,-23.49,-125.48,55.0
36100,3176,-9.74,-128.92,44.12
36200,2659,13.75,-135.22,35.52
36300,4418,41.83,-143.24,32.09
36400,3982,72.19,-151.83,33.8
36500,2197,83.65,-154.7,36.1
36600,2478,88.24,-155.84,37.24
36700,3015,87.66,-156.42,38.39
36800,986,76.2,-155.27,34.95
36900,2354,60.16,-151.26,32.09
37000,3840,24.64,-137.51,32.09
37100,2674,-6.3,-126.62,41.25
37200,1703,-20.63,-125.48,53.86
37300,4979,-30.94,-124.33,65.32
37400,910,-36.67,-125.48,79.07
37500,4059,-37.24,-126.05,79.64
37600,1359,-32.66,-126.05,73.91
37700,4732,-24.06,-125.48,61.88
37800,3302,-8.59,-126.62,47.56
37900,3811,9.74,-132.35,40.11
38000,3388,20.63,-135.79,37.24
38100,4711,60.73,-152.98,33.8
38200,1596,83.65,-162.15,34.38
38300,3573,93.97,-163.87,36.67
38400,2494,97.98,-163.29,38.96
38500,3970,96.83,-162.15,38.39
38600,878,94.54,-159.86,37.82
38700,4653,94.54,-159.28,37.82
38800,1653,92.82,-158.14,37.24
38900,2716,91.67,-156.99,36.67
39000,2965,91.67,-156.99,36.67
39100,4193,90.53,-155.84,35.52
39200,1038,89.38,-154.7,34.95
39300,4596,88.81,-154.13,34.95
