Time,EMG_value,Yaw,Roll,Pitch
17800,54,93.97,-115.16,143.24
17900,148,90.53,-145.53,146.1
18000,130,64.17,127.2,146.68
18100,79,61.31,116.88,145.53
18200,71,60.16,117.46,146.1
18300,295,72.77,166.16,151.26
18400,68,91.1,-138.66,147.82
18500,20,91.1,-126.62,146.1
18600,49,91.67,-120.89,144.39
18700,189,91.67,-119.75,144.39
18800,93,91.1,-120.32,143.81
18900,159,90.53,-122.04,143.81
19000,72,88.81,-123.76,144.96
19100,76,88.81,-124.33,144.96
19200,108,88.24,-124.9,146.1
19300,41,88.24,-124.9,146.1
19400,31,89.38,-124.33,146.1
19500,50,87.66,-125.48,146.68
19600,132,87.09,-125.48,147.25
19700,47,88.24,-124.9,147.82
19800,98,88.24,-124.9,147.82
19900,98,88.24,-124.9,147.82
20000,101,87.09,-126.05,148.97
20100,103,88.24,-138.66,150.69
20200,133,71.05,167.3,156.99
20300,265,52.71,108.86,151.26
20400,69,51.57,109.43,151.26
20500,313,66.46,162.15,159.28
20600,35,87.09,-154.7,156.99
20700,74,89.38,-129.49,153.55
20800,50,89.95,-119.75,152.98
20900,99,90.53,-115.16,152.41
21000,36,89.95,-115.16,152.41
21100,118,89.95,-115.16,152.41
21200,43,89.95,-114.59,153.55
21300,43,89.95,-114.59,153.55
21400,107,89.38,-113.45,153.55
21500,136,89.38,-113.45,153.55
21600,31,88.81,-114.02,154.7
21700,160,89.38,-113.45,154.7
21800,30,89.38,-113.45,154.7
21900,84,89.38,-113.45,154.7
22000,163,90.53,-112.87,155.84
22100,97,89.38,-114.59,156.42
22200,134,90.53,-124.9,156.99
22300,225,76.78,-164.44,162.72
22400,362,51.57,144.39,162.15
22500,181,41.83,101.41,154.7
22600,170,40.68,104.28,155.27
22700,125,60.16,162.72,162.72
22800,148,81.36,-148.4,162.15
22900,81,86.52,-131.21,159.86
23000,78,86.52,-118.03,157.56
23100,59,85.94,-117.46,156.99
23200,97,85.37,-118.6,157.56
23300,144,84.8,-119.18,156.99
23400,53,83.65,-120.32,158.14
23500,75,85.37,-119.75,158.71
23600,93,84.8,-119.75,159.86
23700,56,84.22,-120.32,161.57
23800,27,84.22,-120.32,161.57
23900,65,84.22,-120.32,161.57
24000,43,83.65,-120.89,162.15
24100,99,85.37,-119.75,163.29
24200,34,85.37,-119.75,163.29
24300,84,87.09,-119.18,163.29
24400,189,87.66,-132.93,163.87
24500,324,71.62,-170.74,167.3
24600,158,40.11,106.57,162.72
24700,103,37.24,96.26,161.0
24800,83,34.38,115.16,166.73
24900,36,65.32,172.46,170.74
25000,70,89.95,-137.51,166.73
25100,118,87.09,-130.63,165.01
25200,67,87.66,-119.75,162.15
25300,152,84.8,-116.88,161.0
25400,124,82.51,-119.75,161.0
25500,55,83.08,-119.75,162.15
25600,53,84.8,-119.18,162.72
25700,70,84.22,-119.75,163.87
25800,45,84.22,-119.75,163.87
25900,82,85.37,-119.18,163.87
26000,45,83.65,-121.47,164.44
26100,51,82.51,-123.19,165.01
26200,29,82.51,-123.19,165.01
26300,94,82.51,-122.61,165.01
26400,96,84.22,-121.47,166.73
26500,121,83.65,-123.19,168.45
26600,55,83.65,-140.37,170.74
26700,55,83.65,-140.37,170.74
26800,411,29.22,84.8,164.44
26900,133,29.22,82.51,163.29
27000,169,23.49,92.25,166.73
27100,332,63.6,178.19,173.61
27200,63,83.08,-147.25,172.46
27300,70,84.8,-122.61,171.31
27400,169,88.24,-115.74,170.74
27500,142,82.51,-120.89,170.74
27600,128,80.21,-123.76,170.17
27700,75,78.5,-126.05,170.17
27800,80,79.07,-125.48,169.6
27900,163,79.07,-126.05,169.02
28000,50,81.36,-124.33,168.45
28100,61,80.79,-125.48,167.88
28200,62,79.64,-125.48,166.73
28300,36,79.64,-126.05,166.73
28400,80,79.64,-126.05,166.73
28500,12,79.64,-126.62,165.58
28600,199,80.21,-126.05,165.01
28700,124,80.79,-126.05,163.87
28800,116,79.64,-135.22,163.87
28900,235,73.91,-158.71,166.16
29000,288,47.56,153.55,167.3
29100,391,34.38,110.01,161.57
29200,97,31.51,86.52,154.13
29300,53,30.94,95.11,156.99
29400,51,34.38,123.76,163.87
29500,188,70.47,-166.16,167.88
29600,116,85.94,-129.49,165.01
29700,155,85.94,-114.02,163.29
29800,85,83.08,-110.58,162.72
29900,144,81.93,-110.01,162.72
30000,113,82.51,-110.58,165.01
30100,63,82.51,-110.58,165.58
30200,85,84.8,-108.29,166.73
30300,66,83.65,-109.43,167.3
30400,82,85.94,-108.29,166.73
30500,130,84.8,-110.01,166.73
30600,237,86.52,-110.01,166.16
30700,136,88.24,-109.43,166.16
30800,347,87.09,-110.01,166.16
30900,97,84.8,-142.09,168.45
31000,540,40.68,132.93,169.6
31100,245,26.36,90.53,165.01
31200,169,25.21,92.25,165.01
31300,318,43.54,143.24,170.74
31400,212,79.07,-151.26,169.6
31500,65,82.51,-129.49,167.3
31600,65,81.36,-120.89,166.16
31700,206,80.21,-118.6,164.44
31800,142,80.79,-116.31,163.87
31900,128,80.21,-117.46,162.72
32000,53,80.79,-116.88,162.15
32100,184,79.64,-118.6,161.0
32200,43,76.78,-121.47,160.43
32300,128,77.35,-120.89,159.86
32400,50,78.5,-119.75,158.14
32500,131,79.07,-119.18,158.71
32600,111,78.5,-120.32,158.14
32700,66,77.92,-120.89,158.14
32800,78,77.92,-130.63,158.14
32900,78,77.92,-130.63,158.14
33000,957,71.62,-169.02,161.57
33100,390,43.54,99.69,156.99
33200,173,42.4,96.83,157.56
33300,409,44.69,112.87,160.43
33400,405,63.6,167.88,162.72
33500,279,78.5,-159.28,159.86
33600,161,82.51,-143.24,156.99
33700,124,81.93,-124.9,154.13
33800,183,79.64,-124.33,152.98
33900,99,79.07,-122.61,153.55
34000,164,78.5,-122.04,152.98
34100,130,76.78,-123.19,152.98
34200,177,76.78,-123.76,152.98
34300,58,76.2,-124.33,153.55
34400,71,76.78,-123.19,152.98
34500,29,76.78,-123.19,152.98
34600,80,75.06,-124.9,152.41
34700,32,76.2,-123.19,151.26
34800,190,76.2,-123.19,151.26
34900,89,76.78,-123.19,150.69
35000,81,76.2,-123.76,150.69
35100,98,75.06,-129.49,150.11
35200,182,76.2,-147.82,148.4
35300,440,64.74,173.03,152.41
35400,466,48.13,118.6,150.11
35500,73,46.41,113.45,148.4
35600,77,46.98,118.03,149.54
35700,224,63.03,169.6,152.98
35800,45,78.5,-142.09,148.4
35900,118,80.21,-126.05,147.82
36000,111,80.21,-122.61,147.25
36100,88,79.07,-115.16,146.68
36200,54,78.5,-114.59,146.1
36300,80,76.78,-115.74,146.1
