Time,EMG_value,Yaw,Roll,Pitch
12700,30,-69.9,-153.55,80.79
12800,47,-72.77,178.76,86.52
12900,288,-75.06,162.15,87.66
13000,97,-75.63,157.56,87.66
13100,36,-75.63,155.27,87.66
13200,99,-75.63,155.84,87.66
13300,33,-75.63,156.99,87.09
13400,105,-72.77,171.31,85.94
13500,82,-70.47,-174.75,83.65
13600,220,-66.46,-146.1,77.35
13700,41,-67.61,-122.04,72.19
13800,92,-69.33,-109.43,68.75
13900,198,-71.62,-101.41,65.89
14000,80,-71.05,-102.56,65.89
14100,109,-71.05,-102.56,66.46
14200,87,-71.05,-103.71,66.46
14300,70,-71.05,-108.29,67.61
14400,70,-71.05,-108.29,67.61
14500,32,-69.9,-151.83,77.92
14600,41,-74.48,-175.9,85.94
14700,212,-77.35,167.3,88.24
14800,94,-77.92,159.28,88.24
14900,172,-77.35,158.71,88.24
15000,172,-77.35,158.71,88.24
15100,101,-76.78,158.14,88.24
15200,17,-76.78,159.28,87.66
15300,49,-75.63,166.73,87.09
15400,111,-70.47,-169.6,84.22
15500,173,-67.04,-146.1,77.92
15600,56,-65.89,-129.49,72.77
15700,51,-67.61,-114.02,69.9
15800,38,-69.33,-103.71,67.61
15900,44,-69.9,-100.84,67.61
16000,175,-69.9,-100.27,68.18
16100,36,-69.9,-101.41,68.75
16200,9,-69.9,-102.56,69.33
16300,50,-69.9,-101.41,69.33
16400,38,-69.9,-101.99,69.9
16500,349,-69.9,-103.71,71.05
16600,65,-69.33,-110.58,74.48
16700,60,-70.47,-138.66,79.64
16800,211,-72.77,-166.16,85.94
16900,53,-76.2,167.88,88.81
17000,99,-77.35,162.15,88.81
17100,220,-77.35,161.0,88.81
17200,172,-76.78,159.28,88.81
17300,76,-76.2,159.86,88.81
17400,90,-76.2,161.0,88.24
17500,29,-75.63,165.58,88.24
17600,39,-73.91,-179.91,88.24
17700,46,-70.47,-158.71,85.94
17800,61,-68.18,-132.35,78.5
17900,148,-68.75,-112.3,72.77
18000,148,-68.75,-112.3,72.77
18100,120,-70.47,-103.13,68.18
18200,63,-70.47,-103.13,68.75
18300,49,-70.47,-104.28,68.75
18400,79,-70.47,-104.28,69.33
18500,85,-69.9,-107.72,69.9
18600,34,-69.33,-111.73,71.05
18700,82,-68.75,-131.78,75.63
18800,80,-73.34,-175.9,88.81
18900,413,-77.35,165.01,89.38
19000,145,-77.35,156.42,88.24
19100,87,-76.78,154.13,88.24
19200,21,-76.78,154.13,87.66
19300,279,-76.2,155.27,87.66
19400,272,-73.34,169.02,86.52
19500,319,-69.9,-163.29,80.79
19600,73,-66.46,-138.66,73.91
19700,58,-68.18,-116.88,69.9
19800,34,-69.9,-102.56,68.75
19900,67,-69.9,-101.41,68.75
20000,109,-69.9,-101.41,68.75
20100,53,-69.33,-101.41,69.33
20200,182,-68.75,-102.56,69.9
20300,21,-68.75,-104.85,71.05
20400,231,-67.61,-118.03,73.91
20500,497,-72.77,-178.76,87.09
20600,207,-75.63,155.27,88.81
20700,285,-76.2,152.98,89.38
20800,151,-76.2,150.69,89.38
20900,206,-76.2,150.69,88.81
21000,31,-75.63,150.69,88.24
21100,77,-74.48,159.86,87.09
21200,23,-70.47,-177.04,84.22
21300,203,-69.33,-161.0,81.36
21400,84,-66.46,-130.63,71.62
21500,64,-68.18,-113.45,68.18
21600,15,-69.9,-109.43,67.04
21700,103,-70.47,-106.0,67.61
21800,63,-69.9,-105.42,68.18
21900,82,-70.47,-104.85,69.33
22000,82,-70.47,-104.85,69.33
22100,110,-70.47,-104.85,69.33
22200,37,-69.9,-109.43,70.47
22300,66,-69.33,-148.97,80.79
22400,114,-70.47,-159.86,84.8
22500,259,-78.5,159.86,90.53
22600,98,-76.2,152.41,89.38
22700,99,-76.78,151.83,88.81
22800,64,-76.2,152.98,88.24
22900,82,-76.2,154.13,88.24
23000,211,-76.2,154.13,88.24
23100,54,-75.63,156.42,88.24
23200,59,-72.77,170.17,87.66
23300,37,-68.18,-158.14,80.21
23400,32,-67.04,-141.52,75.63
23500,42,-68.18,-118.6,69.9
23600,57,-69.33,-108.29,68.18
23700,63,-69.9,-108.29,68.75
23800,131,-69.9,-107.14,69.33
23900,64,-69.9,-106.57,69.9
24000,69,-69.33,-106.0,69.9
24100,47,-69.33,-106.0,70.47
24200,35,-69.9,-108.86,70.47
24300,127,-69.33,-139.8,75.63
24400,62,-73.34,-174.18,84.22
24500,198,-77.35,158.71,87.66
24600,190,-77.92,152.98,88.24
24700,52,-77.92,152.98,88.24
24800,228,-77.35,151.83,88.24
24900,228,-77.35,151.83,88.24
25000,166,-76.2,155.27,88.24
25100,52,-73.91,173.61,87.09
25200,87,-72.77,-179.34,85.94
25300,91,-67.04,-136.94,76.2
25400,69,-67.61,-118.03,73.34
25500,154,-67.61,-108.29,72.77
25600,129,-67.61,-107.72,73.34
25700,94,-67.61,-106.57,72.77
25800,125,-68.75,-106.57,72.19
25900,14,-67.61,-106.57,72.77
26000,92,-68.18,-114.59,73.34
26100,44,-68.18,-142.67,76.78
26200,73,-70.47,-161.57,81.36
26300,52,-75.63,163.29,86.52
26400,83,-76.2,158.14,87.66
26500,86,-76.78,157.56,88.24
26600,150,-76.78,157.56,88.24
26700,53,-77.35,158.14,87.09
26800,24,-77.35,159.28,87.09
26900,131,-75.63,166.73,87.09
27000,46,-75.63,166.73,87.09
27100,17,-69.33,-163.87,82.51
27200,48,-67.04,-142.09,76.78
27300,103,-66.46,-122.04,72.19
27400,45,-68.18,-106.57,69.33
27500,23,-68.18,-105.42,69.33
27600,52,-68.18,-105.42,69.9
27700,59,-68.75,-104.28,70.47
27800,69,-68.75,-106.0,71.62
27900,64,-68.18,-122.61,74.48
28000,50,-68.75,-152.41,81.36
28100,50,-68.75,-152.41,81.36
28200,106,-77.35,159.86,90.53
28300,57,-77.92,159.86,90.53
28400,82,-77.92,158.71,90.53
28500,75,-76.78,159.86,89.38
28600,105,-76.78,160.43,89.38
28700,145,-73.34,-178.19,87.66
28800,89,-70.47,-168.45,85.37
28900,47,-67.04,-144.39,79.64
29000,20,-66.46,-119.75,73.91
29100,66,-67.04,-107.72,71.05
29200,99,-67.61,-105.42,70.47
29300,19,-67.61,-104.28,70.47
29400,107,-67.61,-104.28,70.47
29500,38,-67.61,-106.57,71.62
29600,69,-66.46,-121.47,75.06
29700,100,-66.46,-126.05,76.2
29800,182,-70.47,-169.6,88.24
29900,158,-72.77,176.47,90.53
30000,157,-74.48,157.56,90.53
30100,140,-75.06,155.84,90.53
30200,251,-75.06,155.84,90.53
30300,139,-74.48,155.84,89.38
30400,74,-73.91,158.14,89.38
30500,28,-71.05,175.9,87.66
30600,36,-69.33,-175.9,87.09
30700,82,-65.32,-149.54,81.93
30800,31,-64.17,-128.34,74.48
30900,50,-64.74,-115.16,71.05
31000,195,-66.46,-104.28,68.18
31100,41,-67.04,-101.99,68.18
31200,36,-67.04,-101.99,68.18
31300,41,-67.04,-103.13,69.33
31400,21,-65.89,-109.43,71.05
31500,52,-65.89,-115.74,72.77
31600,162,-66.46,-142.09,76.78
31700,285,-70.47,173.61,84.8
31800,100,-73.34,157.56,87.09
31900,100,-73.34,157.56,87.09
32000,217,-73.91,152.98,88.24
32100,58,-73.91,154.13,87.66
32200,202,-73.91,154.13,87.66
32300,44,-71.62,164.44,87.09
32400,72,-67.61,-172.46,83.65
32500,61,-64.17,-154.13,78.5
32600,69,-64.17,-134.65,73.34
32700,81,-65.89,-112.3,69.9
32800,64,-66.46,-104.85,69.33
32900,66,-66.46,-104.85,69.33
33000,76,-67.61,-104.85,69.33
33100,46,-67.61,-105.42,69.33
33200,43,-68.18,-112.87,70.47
33300,86,-67.04,-131.78,73.34
33400,96,-67.61,-153.55,77.92
33500,270,-72.19,175.33,83.65
33600,457,-72.77,158.14,85.37
33700,76,-73.34,153.55,85.37
33800,150,-73.91,152.98,85.94
33900,118,-73.91,152.98,85.94
34000,205,-73.34,152.98,85.37
34100,67,-72.77,158.14,84.8
34200,43,-71.62,168.45,84.22
34300,56,-68.75,-166.73,82.51
34400,53,-66.46,-142.09,77.35
34500,90,-66.46,-121.47,75.06
34600,84,-66.46,-112.3,72.77
34700,89,-67.61,-108.86,70.47
34800,106,-67.61,-108.86,70.47
34900,148,-67.61,-108.86,70.47
35000,423,-67.61,-110.58,71.62
35100,97,-67.61,-120.89,74.48
35200,69,-67.61,-144.39,80.21
35300,133,-75.63,169.02,89.38
35400,162,-75.06,152.98,89.38
35500,140,-74.48,148.97,88.81
35600,48,-75.06,147.82,88.24
35700,93,-74.48,148.4,87.66
35800,43,-73.34,148.4,88.24
35900,109,-73.34,154.13,87.66
36000,43,-72.77,158.71,87.66
36100,127,-67.61,-165.58,83.08
36200,120,-65.89,-130.06,74.48
36300,6,-67.04,-118.6,71.05
36400,61,-68.18,-108.29,68.18
36500,128,-68.75,-107.72,68.18
36600,23,-68.75,-107.72,68.18
36700,44,-68.18,-108.29,68.75
36800,56,-67.04,-111.15,69.9
36900,56,-67.04,-116.88,71.05
37000,85,-65.89,-136.94,76.2
37100,56,-67.61,-160.43,80.21
37200,291,-72.77,156.42,85.37
37300,291,-73.34,155.27,84.8
37400,74,-74.48,150.69,85.37
37500,197,-73.91,150.69,85.94
37600,60,-72.77,153.55,87.09
37700,175,-72.77,155.27,87.09
37800,108,-67.61,-167.88,84.22
37900,127,-63.03,-136.94,76.78
38000,77,-64.17,-112.3,71.05
38100,77,-65.32,-107.14,69.33
38200,63,-65.32,-106.0,69.33
38300,147,-64.74,-106.0,69.9
38400,127,-64.74,-106.0,70.47
38500,72,-65.32,-109.43,71.62
38600,91,-64.74,-124.9,75.06
38700,149,-67.04,-158.71,82.51
38800,519,-73.91,169.02,87.66
38900,352,-75.63,151.83,88.81
39000,158,-75.06,151.83,88.81
39100,151,-74.48,151.26,88.81
39200,49,-73.34,153.55,88.81
39300,19,-72.19,159.86,88.24
39400,187,-71.05,178.19,85.94
39500,32,-68.75,-161.0,82.51
39600,59,-67.04,-152.41,80.21
39700,12,-67.04,-129.49,75.06
39800,41,-68.18,-114.02,72.19
39900,57,-68.75,-108.86,71.05
40000,65,-69.33,-108.29,71.62
40100,76,-69.33,-110.01,72.77
40200,79,-69.33,-110.01,72.77
40300,82,-68.75,-111.15,72.77
40400,82,-68.75,-111.15,72.77
40500,42,-69.33,-112.3,72.77
