Time,EMG_value,Yaw,Roll,Pitch
17700,80,-176.47,-136.36,123.19
17800,50,-176.47,-137.51,124.33
17900,69,-176.47,-138.08,124.9
18000,55,-177.62,-138.66,124.9
18100,78,-177.62,-138.66,124.9
18200,37,-177.62,-138.66,124.9
18300,79,-177.62,-138.66,124.9
18400,58,-177.62,-138.66,124.9
18500,25,-177.62,-138.66,124.9
18600,116,-177.62,-139.23,124.9
18700,354,-174.75,-140.37,123.19
18800,511,-173.61,-138.66,122.04
18900,436,-173.61,-138.66,122.04
19000,365,-173.61,-139.23,122.61
19100,872,-174.75,-140.95,122.04
19200,852,-174.75,-140.95,122.04
19300,838,-174.75,-140.95,122.04
19400,57,-174.18,-142.09,122.04
19500,107,-174.18,-142.67,121.47
19600,47,-177.04,-142.67,124.33
19700,136,-177.62,-140.95,126.05
19800,84,-178.76,-142.09,126.62
19900,62,-178.76,-142.67,126.62
20000,155,-178.76,-142.67,126.62
20100,30,-178.76,-142.67,126.62
20200,78,-178.76,-142.67,126.62
20300,128,-178.76,-142.67,126.62
20400,94,-178.76,-142.67,126.62
20500,94,-178.76,-142.67,126.62
20600,845,-176.47,-143.24,126.62
20700,481,-175.33,-142.67,127.2
20800,248,-173.61,-142.09,127.2
20900,431,-173.61,-142.09,127.77
21000,455,-174.18,-142.67,127.77
21100,523,-175.33,-143.81,127.77
21200,706,-174.75,-144.39,128.92
21300,648,-174.75,-144.39,128.92
21400,209,-175.33,-143.81,126.62
21500,86,-175.33,-140.95,126.05
21600,62,-177.62,-141.52,128.34
21700,139,-178.19,-142.09,128.34
21800,53,-179.34,-143.81,128.92
21900,103,-179.34,-143.81,130.63
22000,42,-179.34,-143.81,130.63
22100,94,-179.34,-143.81,130.63
22200,65,-179.34,-143.81,130.63
22300,91,-179.34,-143.81,130.63
22400,164,-179.34,-144.96,130.06
22500,365,-179.34,-145.53,129.49
22600,815,-177.62,-144.39,128.92
22700,130,-175.9,-143.24,128.34
22800,669,-175.9,-143.24,128.34
22900,337,-177.04,-144.96,129.49
23000,941,-177.62,-145.53,129.49
23100,941,-177.62,-145.53,129.49
23200,272,-177.62,-146.1,130.06
23300,139,-178.19,-147.25,128.92
23400,101,-177.04,-144.96,127.77
23500,79,-177.62,-140.37,129.49
23600,90,-178.19,-141.52,130.63
23700,89,-179.34,-143.81,130.06
23800,71,-179.91,-143.24,131.21
23900,77,-179.91,-143.81,131.21
24000,38,-179.91,-143.81,131.21
24100,42,-179.91,-143.81,131.21
24200,28,-179.91,-143.81,131.21
24300,25,179.91,-143.81,131.21
24400,266,179.91,-144.39,130.63
24500,483,-178.76,-144.96,130.63
24600,481,-177.04,-143.24,128.92
24700,295,-177.04,-143.24,128.92
24800,774,-175.9,-143.24,128.34
24900,1544,-175.9,-143.24,128.34
25000,1303,-177.04,-144.39,128.34
25100,1159,-177.04,-144.39,128.34
25200,141,-177.04,-144.39,128.92
25300,110,-177.62,-144.96,128.92
25400,119,-179.34,-144.96,130.63
