Time,EMG_value,Yaw,Roll,Pitch
0,23,84.8,-168.45,95.11
100,27,84.8,-168.45,95.11
200,49,84.22,-168.45,93.97
300,13,84.22,-168.45,93.97
400,24,84.22,-168.45,93.97
500,11,84.22,-168.45,93.97
600,17,84.22,-168.45,93.97
700,34,84.22,-168.45,93.97
800,34,84.22,-168.45,93.97
900,15,84.22,-168.45,93.97
1000,34,84.22,-168.45,93.97
1100,23,84.22,-168.45,93.97
1200,28,84.22,-168.45,93.97
1300,52,83.08,-168.45,93.39
1400,35,81.93,-171.31,92.25
1500,53,78.5,164.44,93.97
1600,19,83.08,130.63,108.86
1700,27,96.83,116.88,118.6
1800,124,143.24,139.8,136.94
1900,23,-177.62,174.75,136.94
2000,94,-166.73,-179.34,135.22
2100,63,-161.0,-174.18,131.21
2200,51,-162.72,-175.33,131.78
2300,171,-168.45,-174.18,133.5
2400,465,176.47,-175.33,136.94
2500,147,134.07,168.45,137.51
2600,94,110.01,165.01,132.35
2700,128,92.25,177.04,122.04
2800,97,86.52,-171.89,113.45
2900,113,82.51,-158.71,97.98
3000,116,82.51,-154.13,92.82
3100,114,83.65,-152.98,91.1
3200,113,84.22,-154.13,92.25
3300,64,83.65,-154.7,94.54
3400,23,83.08,-154.7,95.11
3500,5,82.51,-154.7,94.54
3600,30,83.08,-154.7,93.97
3700,36,82.51,-154.7,92.82
3800,49,83.08,-155.84,91.67
3900,141,77.35,-174.75,84.8
4000,91,76.78,131.78,80.79
4100,33,88.24,103.13,90.53
4200,25,100.27,93.39,103.71
4300,259,118.03,94.54,118.03
4400,550,147.25,108.86,135.22
4500,218,176.47,126.05,139.23
4600,148,178.76,128.34,138.66
4700,237,173.61,126.62,136.94
4800,252,162.15,129.49,133.5
4900,215,140.37,142.67,127.77
5000,141,120.32,155.84,120.32
5100,51,100.27,172.46,112.87
5200,112,90.53,-166.73,106.0
5300,123,87.66,-154.7,99.69
5400,298,85.94,-147.82,92.82
5500,281,86.52,-146.1,89.38
