Time,EMG_value,Yaw,Roll,Pitch
18100,152,78.5,-123.19,136.36
18200,41,82.51,-109.43,136.36
18300,101,81.93,-107.72,132.35
18400,32,82.51,-108.29,130.06
18500,69,81.93,-109.43,129.49
18600,117,82.51,-109.43,128.34
18700,49,82.51,-109.43,127.77
18800,133,81.93,-110.58,128.34
18900,106,82.51,-111.15,128.34
19000,178,76.2,-133.5,126.62
19100,262,68.18,-163.29,123.76
19200,28,73.91,168.45,115.74
19300,125,89.95,167.88,110.01
19400,60,112.87,169.02,96.26
19500,97,133.5,168.45,77.92
19600,93,137.51,167.88,75.06
19700,262,135.79,169.02,75.63
19800,117,112.3,169.6,97.98
19900,230,92.82,166.73,114.02
20000,67,81.93,163.87,121.47
20100,69,57.87,176.47,130.63
20200,459,57.3,-171.31,132.93
20300,215,65.32,-137.51,132.35
20400,90,72.77,-119.18,128.92
20500,138,74.48,-116.88,127.77
20600,47,75.63,-116.31,125.48
20700,30,75.63,-116.88,124.33
20800,36,75.63,-117.46,124.33
20900,52,75.63,-117.46,123.19
21000,83,75.63,-118.03,122.04
21100,144,74.48,-121.47,122.61
21200,395,72.77,-130.06,122.04
21300,262,55.58,177.62,123.19
21400,64,52.71,155.27,117.46
21500,199,69.9,157.56,115.16
21600,116,100.27,168.45,104.28
21700,90,118.6,173.03,89.38
21800,158,134.65,168.45,76.2
21900,95,140.95,162.72,71.62
22000,57,135.79,165.01,75.63
22100,163,122.61,165.58,88.24
22200,80,96.26,162.15,105.42
22300,89,70.47,155.84,111.15
22400,56,68.18,155.84,111.73
22500,312,54.43,-176.47,119.18
22600,126,59.59,-153.55,116.88
22700,30,62.45,-144.39,116.31
22800,98,71.05,-120.89,112.87
22900,78,75.63,-115.74,110.58
23000,56,75.63,-116.31,110.58
23100,145,75.06,-116.88,111.15
23200,92,75.06,-116.88,111.15
23300,81,75.06,-118.03,111.15
23400,100,75.06,-118.03,111.15
23500,158,75.63,-120.32,111.15
23600,74,82.51,-132.93,111.73
23700,57,87.66,-169.6,118.03
23800,72,93.39,166.16,111.73
23900,97,96.26,161.57,108.29
24000,27,130.63,150.11,82.51
24100,217,140.37,148.97,76.78
24200,54,139.23,150.69,76.78
24300,77,127.77,155.27,82.51
24400,48,101.41,163.29,101.41
24500,105,85.94,171.31,116.31
24600,40,79.07,-161.0,123.76
24700,144,77.35,-141.52,126.05
24800,37,77.92,-125.48,126.05
24900,121,77.35,-119.18,121.47
25000,50,76.2,-119.75,119.18
25100,141,76.2,-120.32,118.6
25200,49,77.35,-120.89,118.03
25300,103,77.35,-120.32,117.46
25400,15,77.92,-120.32,116.31
25500,109,77.92,-120.32,116.31
25600,80,77.92,-119.75,115.74
25700,72,77.35,-121.47,116.31
25800,72,68.75,-153.55,118.6
25900,70,63.03,-177.62,120.89
26000,183,60.16,165.58,118.6
26100,298,88.24,148.97,104.28
26200,165,127.77,145.53,83.65
26300,76,147.25,142.09,75.63
26400,101,149.54,140.95,75.63
26500,58,142.67,143.81,76.2
26600,145,125.48,153.55,84.8
26700,40,99.69,178.76,101.41
26800,95,93.39,-167.3,108.29
26900,83,84.8,-128.34,116.31
27000,77,81.36,-120.32,116.31
27100,108,79.07,-117.46,114.59
27200,172,77.35,-114.59,111.73
27300,66,78.5,-115.74,111.15
27400,34,79.07,-115.74,109.43
27500,32,77.92,-116.31,108.29
27600,84,77.35,-116.31,107.14
27700,130,76.2,-116.31,107.72
27800,58,75.63,-118.6,108.29
27900,169,69.33,-139.23,109.43
28000,72,69.9,-177.04,112.3
28100,129,74.48,169.6,107.72
28200,133,106.0,148.4,91.67
28300,184,122.61,144.96,83.65
28400,152,150.11,142.09,71.05
28500,236,153.55,144.39,69.33
28600,151,149.54,144.96,69.9
28700,114,114.02,154.7,90.53
28800,121,78.5,157.56,107.72
28900,139,57.3,166.16,112.87
29000,248,55.58,178.76,116.88
29100,171,64.74,-146.68,114.59
29200,48,67.61,-130.63,111.73
29300,107,69.33,-122.04,108.29
29400,124,69.33,-120.89,106.0
29500,150,70.47,-122.04,104.85
29600,150,70.47,-122.04,104.85
29700,64,72.19,-122.61,104.28
29800,270,72.19,-123.19,105.42
29900,149,72.19,-126.62,104.85
30000,149,72.19,-126.62,104.85
30100,360,76.78,-171.31,111.73
30200,734,91.1,163.87,106.57
30300,403,105.42,143.24,92.25
30400,256,138.08,125.48,73.34
30500,278,139.23,124.9,72.77
30600,396,127.77,124.33,73.91
30700,368,119.18,129.49,76.78
30800,100,91.67,162.15,99.12
30900,246,83.65,-166.16,104.28
31000,111,79.07,-147.25,102.56
31100,106,75.63,-134.07,101.41
31200,149,72.77,-122.04,96.83
31300,62,73.34,-120.32,95.11
31400,71,72.77,-118.6,92.82
31500,23,73.91,-118.6,92.25
31600,43,73.91,-118.6,92.25
31700,60,73.91,-119.18,92.25
31800,49,73.91,-119.18,92.25
31900,183,73.91,-120.32,92.25
32000,89,76.2,-126.05,92.82
32100,204,84.22,-153.55,99.69
32200,172,82.51,179.34,102.56
32300,200,95.11,154.7,88.24
32400,287,123.76,131.78,69.9
32500,543,151.26,118.03,62.45
32600,200,152.41,116.31,61.88
32700,223,130.06,133.5,65.32
32800,215,106.57,157.56,74.48
32900,176,93.39,179.91,81.36
33000,176,82.51,-156.42,88.24
33100,107,76.2,-140.37,92.25
33200,117,73.91,-128.92,92.82
33300,109,72.77,-122.04,91.67
33400,90,73.34,-119.75,91.1
33500,144,73.34,-119.18,91.1
33600,129,73.34,-119.18,90.53
33700,76,74.48,-119.75,89.38
33800,73,74.48,-119.75,89.38
33900,136,74.48,-120.32,89.38
34000,118,75.06,-120.89,88.81
34100,88,75.06,-120.89,88.81
34200,100,75.06,-120.89,88.81
34300,54,76.78,-124.33,89.38
34400,62,79.64,-136.94,93.39
34500,176,81.36,-162.72,100.27
34600,466,89.38,169.6,88.24
34700,233,106.57,143.24,71.05
34800,280,143.81,119.18,57.87
34900,317,163.87,114.59,59.01
35000,244,152.41,114.02,57.87
35100,48,119.75,131.78,60.73
35200,38,96.83,161.57,71.05
35300,152,91.67,173.03,75.06
35400,48,83.65,-158.14,84.8
35500,81,76.78,-129.49,91.1
35600,98,74.48,-120.89,91.1
35700,143,72.19,-118.03,91.1
35800,83,71.62,-118.6,91.1
35900,165,72.77,-119.18,91.1
36000,112,73.34,-119.75,90.53
36100,98,73.91,-119.75,89.38
36200,109,73.91,-119.75,89.38
36300,173,73.91,-120.89,88.81
36400,168,76.78,-128.92,88.81
36500,229,79.07,-132.35,88.24
36600,254,96.26,-168.45,88.24
36700,213,103.71,162.72,83.65
36800,195,119.75,136.94,72.77
36900,159,147.82,117.46,63.03
37000,159,147.82,117.46,63.03
37100,423,159.28,111.15,60.73
37200,343,131.21,127.2,62.45
37300,81,108.86,149.54,70.47
37400,36,94.54,172.46,78.5
37500,89,86.52,-157.56,83.65
37600,36,83.65,-143.24,84.8
37700,36,83.65,-143.24,84.8
37800,83,77.35,-119.75,83.65
37900,146,77.35,-119.18,83.65
38000,119,77.35,-119.18,83.08
38100,113,78.5,-120.32,83.08
38200,58,78.5,-120.89,83.08
38300,94,78.5,-122.04,83.08
38400,216,77.92,-128.92,82.51
38500,119,77.92,-136.94,82.51
38600,86,81.36,-163.87,77.35
38700,112,86.52,-174.18,71.62
38800,15,103.13,153.55,61.31
38900,162,153.55,110.58,55.58
39000,151,177.04,103.71,60.73
39100,117,171.31,106.0,60.73
39200,172,145.53,122.04,60.16
39300,42,113.45,148.97,68.18
39400,213,95.68,166.73,74.48
39500,211,81.93,-170.17,79.07
39600,284,76.2,-140.37,80.21
39700,57,75.63,-127.77,80.79
39800,33,75.06,-121.47,80.79
39900,115,74.48,-118.03,79.07
40000,64,74.48,-118.03,77.92
40100,215,74.48,-118.6,77.92
40200,102,75.63,-119.18,77.92
40300,77,75.63,-119.75,77.92
40400,139,75.06,-126.05,79.07
40500,106,77.35,-147.82,77.35
40600,61,83.08,-161.57,74.48
40700,286,106.57,141.52,56.15
40800,126,139.23,107.72,51.57
40900,126,139.23,107.72,51.57
41000,485,161.0,94.54,54.43
41100,110,127.2,118.03,48.7
41200,216,108.86,138.66,52.14
41300,78,87.66,-178.19,64.74
41400,114,80.79,-153.55,71.05
41500,90,77.35,-139.23,75.06
41600,54,74.48,-128.34,78.5
41700,36,72.77,-121.47,79.07
41800,54,72.19,-120.89,77.92
41900,82,71.05,-119.75,73.91
42000,37,71.62,-120.32,72.19
42100,90,71.62,-120.89,72.19
42200,95,72.77,-122.04,72.19
42300,135,73.34,-123.76,73.91
42400,83,73.91,-127.2,75.63
42500,44,80.21,-147.82,76.78
42600,230,91.67,178.76,77.92
42700,707,104.28,150.69,69.9
42800,325,111.73,139.23,67.04
42900,641,155.84,98.55,56.72
43000,317,166.73,92.25,58.44
